order_id,order_date,customer_id,product_id,store_id,sales_channel,quantity,unit_price,discount_pct,total_amount
O01093,01-01-2024,C0715,P0880,0,Online,2,166.53,0.1,299.75
O01094,17-01-2025,C0108,P0857,S017,In-Store,1,17.94,0.2,14.35
O01095,26-11-2023,C0432,P0137,0,Online,4,8.31,0.1,29.92
O01096,18-09-2023,C0680,P0732,S032,In-Store,1,186.46,0.05,177.14
O01097,23-09-2024,C0140,P0247,0,Online,1,170.48,0,170.48
O01098,16-01-2025,C0680,P0402,S034,In-Store,3,19.94,0.1,53.84
O01099,03-09-2024,C0489,P0136,S042,In-Store,1,166.07,0.05,157.77
O01100,09-08-2023,C0118,P1146,0,Online,1,250.84,0.05,238.3
O01101,28-04-2023,C0136,P0800,0,Online,1,100.39,0,100.39
O01102,16-08-2023,C0012,P0230,0,In-Store,2,73.43,0,146.86
O01103,16-07-2024,C0140,P0654,S055,In-Store,2,126.06,0.2,201.7
O01104,13-08-2024,C0193,P0972,S013,In-Store,1,113.58,0,113.58
O01105,15-05-2024,C0566,P1108,S004,In-Store,1,194.34,0.05,184.62
O01106,16-06-2024,C0522,P0297,S004,In-Store,1,181.74,0.2,145.39
O01107,19-04-2024,C0074,P1159,0,Online,1,308.05,0.2,246.44
O01108,24-12-2024,C0370,P0461,S026,In-Store,2,201.11,0,402.22
O01109,15-11-2023,C0043,P0656,S001,In-Store,2,192.95,0.05,366.6
O01110,04-12-2024,C0382,P0800,S053,In-Store,1,100.39,0.05,95.37
O01111,05-07-2023,C0130,P0981,S050,In-Store,3,11.42,0.2,27.41
O01112,24-08-2023,C0773,P0322,0,Online,2,40.71,0.1,73.28
O01113,01-03-2025,C0076,P0886,S026,In-Store,3,82.92,0,248.76
O01114,03-09-2023,C0721,P0298,S002,In-Store,2,24.97,0.1,44.95
O01115,19-02-2024,C0287,P0951,S058,In-Store,3,173.19,0.1,467.61
O01116,29-09-2023,C0548,P0669,S054,In-Store,2,95.28,0.2,152.45
O01117,30-12-2023,C0395,P0595,S059,In-Store,3,277.06,0.05,789.62
O01118,30-08-2024,C0093,P1002,S034,In-Store,2,97.52,0,195.04
O01119,06-01-2025,C0274,P0555,S038,In-Store,1,122.23,0.05,116.12
O01120,05-12-2024,C0331,P0490,0,In-Store,4,131.05,0.1,471.78
O01121,31-08-2024,C0343,P1060,S017,In-Store,2,171.11,0.1,308
O01122,05-01-2025,C0685,P0385,S056,In-Store,2,158.79,0.05,301.7
O01123,13-10-2023,C0704,P0604,0,Online,1,183.02,0.1,164.72
O01124,04-08-2023,C0566,P0657,0,Online,1,29.04,0.2,23.23
O01125,21-02-2024,C0177,P0240,S056,In-Store,2,85.49,0.1,153.88
O01126,27-02-2024,C0210,P0690,0,Online,2,140.54,0.2,224.86
O01127,12-04-2023,C0401,P0991,S059,In-Store,1,117.12,0.2,93.7
O01128,25-06-2024,C0149,P0521,S016,In-Store,2,206.03,0,412.06
O01129,18-09-2024,C0563,P0805,0,Online,3,290.78,0.05,828.72
O01130,28-08-2024,C0260,P1013,S035,In-Store,2,325.64,0.1,586.15
O01131,30-04-2023,C0430,P0407,0,Online,1,40.35,0.2,32.28
O01132,30-05-2023,C0501,P0998,0,Online,1,19.62,0.2,15.7
O01133,18-05-2023,C0122,P0286,0,Online,1,43.94,0.1,39.55
O01134,21-04-2024,C0055,P0084,S017,In-Store,1,287.7,0,287.7
O01135,25-11-2024,C0274,P0260,S059,In-Store,1,116.29,0.2,93.03
O01136,07-12-2023,C0676,P1160,0,Online,1,153.34,0,153.34
O01137,17-08-2023,C0639,P0567,0,Online,1,335.11,0.05,318.35
O01138,01-10-2024,C0633,P1168,S059,In-Store,1,99.03,0.1,89.13
O01139,28-08-2023,C0155,P0047,0,In-Store,1,141,0.05,133.95
O01140,09-02-2025,C0392,P0416,S001,In-Store,1,166.68,0.05,158.35
O01141,25-11-2024,C0758,P0552,S007,In-Store,4,167.38,0,669.52
O01142,18-02-2025,C0416,P0452,0,Online,3,225.95,0.05,643.96
O01143,22-09-2024,C0225,P0572,0,Online,1,271.22,0.05,257.66
O01144,18-08-2023,C0445,P1187,S054,In-Store,2,230.39,0.2,368.62
O01145,09-04-2025,C0237,P0205,S026,In-Store,1,14.31,0.2,11.45
O01146,21-07-2024,C0756,P0787,S048,In-Store,3,220.2,0.2,528.48
O01147,18-01-2025,C0783,P0556,0,Online,3,44.06,0.2,105.74
O01148,27-12-2024,C0536,P0701,S031,In-Store,2,94.74,0.2,151.58
O01149,13-02-2025,C0621,P0420,S045,In-Store,3,291.86,0,875.58
O01150,19-04-2023,C0715,P0773,0,Online,2,311.06,0.2,497.7
O01151,29-10-2024,C0321,P0723,S015,In-Store,1,170.31,0.1,153.28
O01152,19-05-2023,C0388,P0961,S043,In-Store,1,123.39,0.05,117.22
O01153,19-07-2024,C0066,P0926,S001,In-Store,2,107.82,0.2,172.51
O01154,30-06-2023,C0368,P0780,0,Online,1,253.19,0.2,202.55
O01155,06-01-2024,C0434,P0183,S022,In-Store,1,304.66,0.05,289.43
O01156,12-06-2023,C0266,P0980,0,Online,1,34.02,0.05,32.32
O01157,10-12-2024,C0660,P1059,S051,In-Store,1,121.32,0.05,115.25
O01158,15-08-2023,C0390,P0746,0,Online,2,28.27,0.05,53.71
O01159,27-03-2024,C0162,P0189,S035,In-Store,1,177.09,0,177.09
O01160,05-02-2025,C0537,P0522,S018,In-Store,1,105.69,0.05,100.41
O01161,19-04-2023,C0285,P0380,0,Online,1,278.15,0.1,250.33
O01162,08-07-2023,C0068,P0474,S039,In-Store,2,140.16,0,280.32
O01163,10-12-2024,C0596,P0360,0,Online,1,46.47,0.2,37.18
O01164,13-04-2024,C0171,P0483,0,Online,3,292.81,0.05,834.51
O01165,02-11-2023,C0078,P0137,S017,In-Store,3,8.31,0.05,23.68
O01166,06-10-2023,C0797,P0947,S023,In-Store,1,101.12,0.05,96.06
O01167,08-08-2023,C0191,P0503,S020,In-Store,1,136.04,0.05,129.24
O01168,30-03-2024,C0525,P0042,S057,In-Store,1,104.69,0,104.69
O01169,23-01-2024,C0171,P0099,S054,In-Store,1,365.42,0.05,347.15
O01170,04-03-2024,C0623,P0752,S017,In-Store,1,273.69,0.2,218.95
O01171,16-02-2025,C0179,P0225,S010,In-Store,1,295.19,0,295.19
O01172,04-11-2024,C0386,P0278,0,Online,3,267.49,0.2,641.98
O01173,16-03-2024,C0501,P0808,S046,In-Store,2,276.8,0.2,442.88
O01174,11-12-2023,C0477,P1064,S038,In-Store,1,41.74,0.2,33.39
O01175,12-03-2024,C0536,P0834,0,Online,1,94.05,0.2,75.24
O01176,14-12-2024,C0037,P0423,0,Online,1,148.79,0.1,133.91
O01177,14-01-2024,C0118,P0844,S019,In-Store,1,106.04,0.1,95.44
O01178,21-04-2024,C0498,P0406,S013,In-Store,2,76.46,0.2,122.34
O01179,17-08-2024,C0768,P0301,S037,In-Store,1,291.59,0.05,277.01
O01180,13-07-2023,C0309,P0811,0,Online,2,13.23,0,26.46
O01181,06-09-2023,C0449,P0517,S029,In-Store,3,203.43,0.2,488.23
O01182,29-04-2024,C0209,P0948,0,Online,2,335.29,0,670.58
O01183,17-12-2023,C0149,P0207,0,Online,1,176.19,0,176.19
O01184,16-12-2024,C0395,P0887,0,Online,1,92.06,0.1,82.85
O01185,13-11-2023,C0524,P1129,S059,In-Store,1,81.51,0.2,65.21
O01186,10-03-2025,C0339,P0396,S032,In-Store,3,242.65,0.05,691.55
O01187,15-02-2024,C0103,P0298,S035,In-Store,1,24.97,0.1,22.47
O01188,08-12-2023,C0521,P0447,S023,In-Store,2,173.65,0,347.3
O01189,02-01-2025,C0342,P0942,S020,In-Store,2,193.87,0.1,348.97
O01190,19-03-2025,C0529,P1199,0,Online,1,38.43,0.2,30.74
O01191,16-03-2025,C0443,P1052,0,Online,1,190.93,0,190.93
O01192,03-05-2024,C0157,P0773,S045,In-Store,2,311.06,0.2,497.7
O01193,17-07-2023,C0650,P0547,0,Online,1,235.33,0.05,223.56
O01194,27-11-2023,C0393,P0564,S002,In-Store,2,331.22,0,662.44
O01195,31-12-2023,C0136,P0398,S012,In-Store,1,218.44,0.2,174.75
O01196,08-11-2023,C0155,P0874,S016,In-Store,30,119.65,0.05,3410
O01197,31-01-2025,C0067,P0334,S016,In-Store,1,135.83,0.2,108.66
O01198,22-10-2024,C0224,P0959,S010,In-Store,3,56.21,0.2,134.9
O01199,10-12-2023,C0685,P0941,S021,In-Store,1,146.94,0.1,132.25
O01200,30-03-2024,C0264,P1181,S056,In-Store,2,64.84,0.1,116.71
O01201,30-01-2025,C0334,P1078,0,Online,2,73.33,0.1,131.99
O01202,09-07-2023,C0796,P0502,0,Online,1,256.28,0,256.28
O01203,25-03-2025,C0278,P0672,S019,In-Store,2,258.08,0.2,412.93
O01204,25-11-2024,C0414,P0105,S019,In-Store,3,49.07,0.1,132.49
O01205,17-08-2023,C0151,P1136,0,Online,1,40.91,0.05,38.86
O01206,17-07-2024,C0254,P0950,S059,In-Store,2,182.2,0,364.4
O01207,16-02-2024,C0517,P0743,S025,In-Store,1,243.78,0.2,195.02
O01208,27-08-2023,C0306,P0166,0,Online,1,344.93,0.2,275.94
O01209,22-09-2024,C0678,P0135,S059,In-Store,3,218.78,0,656.34
O01210,26-01-2025,C0442,P0315,S001,In-Store,1,193.09,0.1,173.78
O01211,22-03-2024,C0121,P0630,0,Online,1,266.6,0.2,213.28
O01212,27-02-2024,C0405,P0891,0,Online,1,183.58,0.2,146.86
O01213,06-10-2024,C0293,P0498,S010,In-Store,4,35.81,0.1,128.92
O01214,24-05-2024,C0334,P0111,S005,In-Store,1,184.61,0,184.61
O01215,06-08-2024,C0515,P0017,0,Online,1,151,0.2,120.8
O01216,12-05-2024,C0094,P0311,S000,In-Store,3,248.9,0.2,597.36
O01217,05-02-2025,C0136,P0596,S023,In-Store,3,291.59,0.1,787.29
O01218,06-09-2024,C0089,P0082,0,Online,1,177.36,0.1,159.62
O01219,28-04-2023,C0039,P1193,0,Online,1,169.77,0,169.77
O01220,07-03-2024,C0196,P0348,S052,In-Store,4,21.8,0.2,69.76
O01221,22-06-2023,C0607,P0596,S033,In-Store,3,291.59,0,874.77
O01222,26-06-2023,C0291,P0283,0,Online,2,303.48,0.1,546.26
O01223,15-02-2025,C0794,P1054,0,Online,1,193.12,0.05,183.46
O01224,21-06-2024,C0032,P0805,S042,In-Store,1,290.78,0.05,276.24
O01225,09-10-2024,C0463,P0734,S019,In-Store,1,33.37,0.1,30.03
O01226,17-08-2023,C0410,P0856,S015,In-Store,2,72.18,0.1,129.92
O01227,20-01-2024,C0215,P0492,S045,In-Store,3,226.07,0.05,644.3
O01228,12-02-2024,C0060,P1124,S009,In-Store,2,67.07,0,134.14
O01229,27-05-2023,C0129,P0305,S018,In-Store,1,89.57,0.1,80.61
O01230,14-12-2024,C0593,P0489,S027,In-Store,3,46.12,0.2,110.69
O01231,08-12-2023,C0659,P1130,S019,In-Store,2,208.54,0.05,396.23
O01232,10-02-2025,C0671,P0069,S025,In-Store,2,189.89,0.05,360.79
O01233,31-01-2025,C0050,P0064,S051,In-Store,3,17.33,0.1,46.79
O01234,01-05-2024,C0509,P0949,S025,In-Store,1,65.96,0.1,59.36
O01235,21-10-2023,C0334,P0864,S058,In-Store,10,113.48,0.05,1078.1
O01236,04-06-2024,C0396,P0336,S026,In-Store,1,310.73,0,310.73
O01237,09-09-2024,C0342,P0303,0,Online,1,214.71,0.05,203.97
O01238,21-11-2024,C0618,P1014,S058,In-Store,2,184.27,0.05,350.11
O01239,06-07-2024,C0427,P0078,S040,In-Store,4,123.08,0.1,443.09
O01240,20-03-2025,C0629,P0763,S006,In-Store,1,240.27,0.2,192.22
O01241,18-06-2023,C0513,P0413,0,Online,1,161.51,0.1,145.36
O01242,22-08-2023,C0754,P1034,0,Online,2,200.85,0.2,321.36
O01243,07-05-2024,C0604,P0402,S017,In-Store,2,19.94,0,39.88
O01244,15-04-2024,C0736,P0644,S034,In-Store,1,177.67,0.2,142.14
O01245,23-04-2024,C0340,P0036,S040,In-Store,1,267.62,0,267.62
O01246,15-07-2024,C0427,P0949,0,In-Store,2,65.96,0.05,125.32
O01247,08-11-2023,C0605,P0456,S019,In-Store,1,238.72,0,238.72
O01248,16-11-2023,C0684,P1186,0,Online,10,227.61,0.1,2048.5
O01249,30-07-2024,C0234,P0083,0,Online,3,27.82,0.2,66.77
O01250,28-06-2024,C0002,P0880,0,Online,2,166.53,0,333.06
O01251,20-06-2023,C0280,P1096,S034,In-Store,2,214.66,0.2,343.46
O01252,19-05-2024,C0750,P0627,S042,In-Store,2,122,0,244
O01253,07-04-2024,C0594,P0437,S035,In-Store,3,31.48,0.1,85
O01254,16-09-2023,C0240,P0796,S021,In-Store,2,87.96,0.05,167.12
O01255,27-09-2023,C0205,P0029,S005,In-Store,2,37.24,0.1,67.03
O01256,13-08-2023,C0491,P0042,0,Online,1,104.69,0.1,94.22
O01257,03-04-2024,C0299,P0526,S057,In-Store,3,197.85,0.2,474.84
O01258,03-08-2024,C0167,P0740,0,Online,2,149.47,0.1,269.05
O01259,30-01-2025,C0555,P1123,S004,In-Store,2,75.06,0.05,142.61
O01260,26-01-2025,C0003,P0490,0,Online,1,131.05,0.1,117.95
O01261,01-08-2024,C0116,P0924,S032,In-Store,2,59.5,0.2,95.2
O01262,11-01-2025,C0492,P0569,0,In-Store,1,18.44,0,18.44
O01263,20-10-2024,C0397,P0387,S016,In-Store,1,19.5,0,19.5
O01264,05-12-2024,C0635,P0176,S010,In-Store,1,273.81,0.05,260.12
O01265,03-06-2024,C0534,P1095,0,Online,1,96.11,0.1,86.5
O01266,23-05-2024,C0398,P0885,0,Online,4,203.69,0.2,651.81
O01267,11-09-2023,C0194,P0990,S047,In-Store,3,330.92,0,992.76
O01268,17-12-2024,C0762,P0464,S059,In-Store,3,30.5,0.2,73.2
O01269,11-05-2023,C0468,P0793,S023,In-Store,1,273.34,0.05,259.67
O01270,23-03-2024,C0037,P0927,0,Online,2,33.5,0.1,60.3
O01271,22-08-2024,C0680,P0762,S026,In-Store,1,116.9,0,116.9
O01272,31-10-2024,C0474,P0174,0,Online,1,178.88,0,178.88
O01273,09-04-2025,C0574,P0238,S030,In-Store,1,30.72,0.2,24.58
O01274,16-02-2024,C0564,P0697,0,Online,3,210.41,0,631.23
O01275,01-01-2025,C0653,P0649,0,Online,1,266.25,0.2,213
O01276,03-02-2025,C0109,P0112,S042,In-Store,3,314.05,0.05,895.04
O01277,31-01-2024,C0388,P0313,0,Online,2,258.17,0.2,413.07
O01278,13-09-2023,C0543,P0745,0,Online,4,16.81,0.1,60.52
O01279,13-01-2024,C0416,P0046,0,Online,1,53.96,0.1,48.56
O01280,23-03-2025,C0728,P0190,S059,In-Store,3,232.24,0,696.72
O01281,07-07-2024,C0097,P0541,S020,In-Store,3,102.78,0,308.34
O01282,11-04-2024,C0217,P1192,S014,In-Store,1,290.29,0,290.29
O01283,29-08-2023,C0778,P1126,S058,In-Store,3,29.09,0,87.27
O01284,15-10-2023,C0562,P1182,S034,In-Store,2,275.08,0.1,495.14
O01285,03-05-2024,C0673,P0609,0,Online,1,240.26,0.2,192.21
O01286,20-02-2024,C0041,P0638,S026,In-Store,1,224.41,0,224.41
O01287,18-08-2023,C0275,P0106,0,Online,1,117.1,0,117.1
O01288,08-05-2023,C0602,P0008,0,Online,4,18.19,0.2,58.21
O01289,24-08-2024,C0369,P0831,S016,In-Store,2,183.87,0.05,349.35
O01290,24-12-2023,C0574,P0507,0,Online,2,331.53,0.05,629.91
O01291,14-11-2024,C0582,P0212,S001,In-Store,1,313.84,0.2,251.07
O01292,17-07-2024,C0725,P0259,0,Online,1,182.1,0.05,172.99
O01293,21-01-2025,C0005,P1071,S036,In-Store,3,145.95,0.05,415.96
O01294,30-05-2023,C0243,P0121,S039,In-Store,1,201.89,0.2,161.51
O01295,12-01-2024,C0540,P0599,S025,In-Store,1,131.38,0.2,105.1
O01296,29-09-2023,C0294,P0551,0,Online,2,170.18,0,340.36
O01297,22-09-2024,C0261,P1019,0,Online,2,81.78,0,163.56
O01298,25-10-2024,C0195,P0518,S036,In-Store,1,173.43,0.05,164.76
O01299,22-08-2023,C0594,P0245,S015,In-Store,2,271.37,0.05,515.6
O01300,20-03-2025,C0236,P0511,S046,In-Store,2,189.31,0,378.62
O01301,27-01-2025,C0136,P0446,0,Online,2,89.71,0,179.42
O01302,28-10-2024,C0667,P0430,S053,In-Store,1,126.13,0,126.13
O01303,22-01-2025,C0349,P0422,S009,In-Store,1,221.49,0,221.49
O01304,23-02-2024,C0332,P0841,S033,In-Store,3,101.01,0.1,272.73
O01305,09-09-2024,C0206,P0298,0,Online,2,24.97,0.1,44.95
O01306,27-03-2025,C0681,P0497,S017,In-Store,1,54.61,0.1,49.15
O01307,20-07-2023,C0258,P0006,S010,In-Store,2,233.12,0,466.24
O01308,31-10-2024,C0061,P0939,S013,In-Store,1,201.44,0.2,161.15
O01309,03-03-2025,C0294,P0288,0,Online,2,281.92,0.05,535.65
O01310,21-04-2024,C0014,P0969,S033,In-Store,3,171.98,0,515.94
O01311,28-04-2023,C0356,P0620,S028,In-Store,1,263.03,0.05,249.88
O01312,07-01-2024,C0282,P0976,S017,In-Store,1,290.2,0.05,275.69
O01313,28-05-2023,C0448,P0273,0,Online,2,125.14,0.05,237.77
O01314,01-04-2024,C0393,P0448,S035,In-Store,1,117.04,0.05,111.19
O01315,06-01-2024,C0738,P0759,S044,In-Store,1,71.59,0,71.59
O01316,15-02-2024,C0674,P1057,S047,In-Store,2,176.53,0.2,282.45
O01317,27-06-2024,C0580,P0219,0,Online,1,125.63,0.1,113.07
O01318,15-04-2023,C0250,P1138,S036,In-Store,1,111.59,0.05,106.01
O01319,13-09-2024,C0541,P0006,0,Online,2,233.12,0,466.24
O01320,05-01-2024,C0706,P1134,S021,In-Store,2,40.51,0,81.02
O01321,13-08-2024,C0191,P0222,S046,In-Store,2,213.61,0.2,341.78
O01322,10-05-2024,C0278,P0410,0,Online,1,244.31,0.2,195.45
O01323,23-12-2024,C0616,P1157,S006,In-Store,2,35.5,0.2,56.8
O01324,04-06-2024,C0200,P0501,S054,In-Store,1,310.14,0.1,279.13
O01325,13-09-2023,C0777,P0493,S031,In-Store,2,178.11,0.05,338.41
O01326,27-03-2025,C0575,P0033,S006,In-Store,1,288.63,0.05,274.2
O01327,07-12-2023,C0044,P0419,S034,In-Store,1,209.55,0,209.55
O01328,15-01-2025,C0561,P0903,S014,In-Store,1,221.79,0.05,210.7
O01329,21-05-2023,C0099,P0074,0,Online,1,31.65,0.2,25.32
O01330,08-09-2023,C0287,P0891,S057,In-Store,1,183.58,0.05,174.4
O01331,31-12-2024,C0242,P0243,0,Online,1,62.91,0.1,56.62
O01332,09-01-2024,C0549,P0493,0,Online,2,178.11,0.1,320.6
O01333,27-07-2023,C0673,P0013,S031,In-Store,2,56.06,0.05,106.51
O01334,12-03-2025,C0338,P0204,0,Online,2,200.67,0.05,381.27
O01335,11-09-2024,C0284,P0000,S022,In-Store,1,64.65,0.1,58.19
O01336,22-05-2023,C0569,P0336,0,Online,2,310.73,0,621.46
O01337,22-12-2023,C0585,P0043,S012,In-Store,2,123.95,0.05,235.5
O01338,30-04-2023,C0239,P0092,S012,In-Store,2,210.05,0.05,399.1
O01339,28-07-2024,C0302,P0943,0,Online,1,181.12,0.2,144.9
O01340,15-05-2024,C0137,P0064,0,Online,2,17.33,0.05,32.93
O01341,17-12-2023,C0774,P0613,S027,In-Store,2,316.84,0.05,602
O01342,21-10-2023,C0162,P0970,S010,In-Store,2,144.34,0.1,259.81
O01343,18-02-2025,C0179,P0860,0,Online,1,179.4,0.05,170.43
O01344,09-05-2023,C0157,P0850,0,Online,2,321.09,0.05,610.07
O01345,18-10-2024,C0170,P0545,S045,In-Store,4,124.94,0.1,449.78
O01346,15-10-2024,C0161,P0851,S036,In-Store,1,70.32,0.05,66.8
O01347,30-09-2024,C0435,P0352,S050,In-Store,1,289.95,0.2,231.96
O01348,15-02-2024,C0266,P0438,S051,In-Store,2,270.3,0,540.6
O01349,15-04-2023,C0302,P0769,S029,In-Store,2,264.99,0,529.98
O01350,02-05-2023,C0118,P0259,S014,In-Store,3,182.1,0,546.3
O01351,16-03-2025,C0404,P1189,S052,In-Store,1,252.18,0.05,239.57
O01352,27-12-2023,C0184,P1103,S051,In-Store,2,180.59,0.05,343.12
O01353,03-05-2023,C0051,P1041,S034,In-Store,2,127.15,0,254.3
O01354,30-06-2023,C0565,P0171,S034,In-Store,1,268.46,0,268.46
O01355,28-01-2025,C0340,P1124,0,Online,2,67.07,0.05,127.43
O01356,21-07-2023,C0502,P0420,0,Online,3,291.86,0.05,831.8
O01357,27-06-2023,C0091,P1060,0,Online,2,171.11,0.2,273.78
O01358,04-02-2025,C0738,P1119,0,Online,1,64.93,0.1,58.44
O01359,18-01-2024,C0697,P0565,S021,In-Store,2,129.36,0,258.72
O01360,12-04-2023,C0011,P0055,S044,In-Store,1,214.63,0,214.63
O01361,05-10-2023,C0740,P0062,0,Online,2,234.63,0.05,445.8
O01362,08-06-2024,C0652,P1199,0,Online,2,38.43,0.05,73.02
O01363,14-06-2023,C0100,P0899,S034,In-Store,1,118.47,0.1,106.62
O01364,05-03-2024,C0645,P0052,S022,In-Store,3,95.71,0.1,258.42
O01365,31-07-2023,C0117,P1032,S048,In-Store,1,146.59,0.1,131.93
O01366,09-03-2025,C0087,P1117,S038,In-Store,1,233.4,0.2,186.72
O01367,11-10-2024,C0534,P0156,0,Online,1,140.3,0.1,126.27
O01368,27-04-2023,C0373,P0086,S030,In-Store,2,86.94,0,173.88
O01369,10-08-2024,C0478,P0053,0,Online,30,222.76,0,6682.8
O01370,29-11-2023,C0267,P0503,S040,In-Store,2,136.04,0.1,244.87
O01371,12-02-2025,C0741,P1056,0,Online,1,57.51,0.05,54.63
O01372,29-04-2024,C0576,P0251,0,Online,4,201.63,0.05,766.19
O01373,11-02-2024,C0523,P0466,S023,In-Store,2,135.41,0,270.82
O01374,01-03-2024,C0174,P1181,S002,In-Store,3,64.84,0,194.52
O01375,23-08-2023,C0054,P0832,0,Online,1,149.77,0.2,119.82
O01376,09-03-2025,C0628,P1143,S022,In-Store,2,168.73,0,337.46
O01377,10-11-2023,C0797,P1076,0,Online,2,67.84,0,135.68
O01378,15-08-2024,C0048,P0250,S016,In-Store,3,294.26,0,882.78
O01379,01-02-2025,C0541,P0010,0,Online,3,99.46,0.1,268.54
O01380,26-02-2024,C0659,P0363,S030,In-Store,2,382.32,0.2,611.71
O01381,05-02-2024,C0254,P1056,0,Online,1,57.51,0.05,54.63
O01382,15-12-2024,C0065,P0818,0,Online,1,82,0.05,77.9
O01383,08-09-2024,C0144,P0819,S018,In-Store,2,85.93,0.05,163.27
O01384,08-01-2025,C0660,P0629,S010,In-Store,2,145.15,0,290.3
O01385,27-03-2024,C0429,P0267,S046,In-Store,1,349.07,0.2,279.26
O01386,10-11-2024,C0317,P0515,0,Online,3,29.47,0,88.41
O01387,01-06-2024,C0298,P0798,0,Online,3,97.75,0.1,263.93
O01388,15-03-2025,C0043,P0382,S014,In-Store,1,27.14,0.1,24.43
O01389,05-11-2023,C0699,P0382,0,Online,1,27.14,0,27.14
O01390,28-02-2024,C0481,P0772,S050,In-Store,1,121.36,0.1,109.22
O01391,01-04-2024,C0525,P1179,S033,In-Store,2,10.41,0,20.82
O01392,23-05-2023,C0748,P0223,S035,In-Store,1,69.61,0.05,66.13
O01393,15-01-2024,C0282,P0679,S008,In-Store,3,313.82,0.2,753.17
O01394,29-04-2023,C0713,P0126,S021,In-Store,2,201.02,0,402.04
O01395,27-06-2023,C0654,P0117,S018,In-Store,2,197.56,0.05,375.36
O01396,15-08-2023,C0221,P0427,S052,In-Store,1,219.82,0.1,197.84
O01397,12-07-2024,C0538,P0527,S056,In-Store,1,33.35,0,33.35
O01398,17-07-2024,C0227,P0289,S005,In-Store,2,17.32,0,34.64
O01399,19-07-2023,C0465,P1077,S056,In-Store,1,241.53,0,241.53
O01400,22-04-2023,C0621,P0406,0,Online,3,76.46,0,229.38
O01401,13-06-2023,C0202,P1008,0,Online,1,308.38,0.2,246.7
O01402,16-01-2025,C0231,P0080,S054,In-Store,5,117.89,0,589.45
O01403,25-08-2023,C0085,P1034,S020,In-Store,4,200.85,0.2,642.72
O01404,14-03-2025,C0512,P0833,S046,In-Store,1,213.73,0,213.73
O01405,24-12-2023,C0189,P0427,S051,In-Store,1,219.82,0,219.82
O01406,22-07-2023,C0342,P0849,0,Online,2,111.61,0.05,212.06
O01407,31-07-2024,C0536,P0026,0,Online,3,324.99,0.2,779.98
O01408,10-11-2024,C0652,P1018,0,Online,1,167.01,0.1,150.31
O01409,02-08-2024,C0610,P0245,S058,In-Store,1,271.37,0.2,217.1
O01410,19-05-2023,C0635,P0437,S039,In-Store,1,31.48,0.1,28.33
O01411,29-04-2024,C0059,P0156,S004,In-Store,2,140.3,0,280.6
O01412,18-12-2023,C0654,P1177,0,Online,2,59.49,0.1,107.08
O01413,17-06-2023,C0406,P1085,S053,In-Store,3,42.67,0,128.01
O01414,05-03-2024,C0774,P0834,0,Online,1,94.05,0.05,89.35
O01415,22-01-2025,C0621,P1035,0,Online,1,130.92,0.05,124.37
O01416,25-12-2024,C0343,P0691,S005,In-Store,2,258.99,0.1,466.18
O01417,16-11-2023,C0712,P0602,0,Online,1,235.69,0.2,188.55
O01418,22-07-2024,C0043,P0751,S049,In-Store,1,186.43,0.1,167.79
O01419,24-04-2023,C0404,P0877,S050,In-Store,2,238.06,0,476.12
O01420,06-02-2024,C0098,P0238,S027,In-Store,2,30.72,0,61.44
O01421,20-09-2023,C0197,P0113,S013,In-Store,1,238,0.1,214.2
O01422,04-10-2023,C0622,P0181,S048,In-Store,1,323.27,0,323.27
O01423,10-06-2023,C0701,P0933,0,Online,1,25.25,0.05,23.99
O01424,27-02-2025,C0179,P0447,0,Online,1,173.65,0.1,156.28
O01425,18-10-2024,C0440,P1042,S027,In-Store,1,190.98,0,190.98
O01426,04-02-2024,C0496,P0869,S041,In-Store,1,216.72,0.05,205.88
O01427,14-12-2023,C0537,P0540,0,Online,2,216.88,0,433.76
O01428,20-06-2023,C0311,P1135,0,Online,2,65.37,0.2,104.59
O01429,15-12-2023,C0350,P0611,0,Online,2,121.34,0.05,230.55
O01430,19-09-2024,C0217,P0478,S039,In-Store,1,229.76,0,229.76
O01431,15-02-2024,C0683,P0758,S044,In-Store,1,218.78,0,218.78
O01432,14-02-2025,C0048,P1039,S036,In-Store,1,171.77,0,171.77
O01433,11-10-2024,C0292,P1175,0,Online,2,26.47,0,52.94
O01434,15-12-2023,C0463,P0522,S010,In-Store,3,105.69,0.2,253.66
O01435,01-12-2023,C0723,P1173,S040,In-Store,1,245.1,0.2,196.08
O01436,22-10-2024,C0586,P0769,S042,In-Store,1,264.99,0.1,238.49
O01437,01-03-2025,C0657,P0934,0,Online,2,285.28,0.1,513.5
O01438,10-07-2023,C0396,P0749,S040,In-Store,3,165.09,0.05,470.51
O01439,30-09-2023,C0578,P0210,0,Online,1,193.02,0.1,173.72
O01440,02-07-2023,C0476,P0398,S056,In-Store,1,218.44,0.05,207.52
O01441,18-12-2024,C0799,P0456,0,Online,1,238.72,0.05,226.78
O01442,26-10-2024,C0440,P0827,S017,In-Store,2,92.02,0,184.04
O01443,11-03-2024,C0716,P0047,S030,In-Store,4,141,0.05,535.8
O01444,02-12-2023,C0120,P0936,S057,In-Store,2,168.37,0,336.74
O01445,06-03-2025,C0178,P0442,S017,In-Store,1,206.69,0.05,196.36
O01446,25-12-2023,C0225,P0667,S038,In-Store,2,226.67,0.1,408.01
